	lon	lat
	23.3730886	37.6935667
	23.3731412	37.6936022
	23.3733342	37.6936177
	23.3734241	37.6937899
	23.3733864	37.6938582
	23.3735966	37.6940881
	23.3737009	37.6942829
	23.3737649	37.6945819
	23.3737329	37.6946707
	23.3736118	37.6946797
	23.3736785	37.6948595
	23.3736567	37.6951405
	23.3735281	37.6952128
	23.37343	37.6952099
	23.3733786	37.6952855
	23.3736566	37.6953553
	23.3734016	37.69573
	23.3732447	37.6956918
	23.3731171	37.695821
	23.3732373	37.6960438
	23.373307	37.6965075
	23.3732341	37.6965927
	23.3729538	37.6966315
	23.3725662	37.6970502
	23.372486	37.6971113
	23.3725439	37.6971585
	23.3726135	37.6971516
	23.3727306	37.6972174
	23.3727014	37.6973498
	23.3726858	37.6974904
	23.3725047	37.6977152
	23.3726773	37.6977641
	23.3726076	37.6985646
	23.3723941	37.6989253
	23.3722704	37.6990639
	23.3721268	37.6990603
	23.3720799	37.6991403
	23.3720837	37.6992193
	23.3722125	37.6992616
	23.3722221	37.6993663
	23.3722006	37.6994236
	23.3722046	37.6994958
	23.3722424	37.6997049
	23.3722299	37.7000195
	23.3720571	37.7001346
	23.3720464	37.7001622
	23.3720952	37.7002169
	23.3721738	37.700281
	23.3723119	37.7003139
	23.3723347	37.70035
	23.3723562	37.7004848
	23.3725673	37.7006622
	23.3727921	37.7008667
	23.3729799	37.7010096
	23.3731957	37.7011701
	23.3733552	37.7012593
	23.3734632	37.7012784
	23.3735374	37.7012587
	23.373645	37.701307
	23.3737093	37.7013038
	23.3738193	37.7012635
	23.3738314	37.7012953
	23.37381	37.7013261
	23.3738623	37.7013357
	23.3739266	37.7013059
	23.3739615	37.7013368
	23.3739709	37.7013707
	23.3739132	37.7014863
	23.3738327	37.7015902
	23.3736705	37.7017008
	23.3733886	37.7018788
	23.3730184	37.7022542
	23.3728695	37.702356
	23.3728217	37.7024273
	23.3727016	37.7025549
	23.3725562	37.7028417
	23.3726119	37.7029372
	23.3726186	37.7030363
	23.372571	37.7031051
	23.3724943	37.7031075
	23.3724348	37.7031004
	23.3723922	37.7031236
	23.3724018	37.7031759
	23.3723619	37.7031893
	23.3722995	37.7031723
	23.3722607	37.7031704
	23.372221	37.7031808
	23.3720572	37.7033831
	23.3719019	37.703487
	23.3718299	37.7035603
	23.371821	37.7036488
	23.3718446	37.7037463
	23.371948	37.7038703
	23.3719599	37.7041035
	23.3718476	37.7043249
	23.3717426	37.7043758
	23.3716695	37.7044808
	23.3716365	37.7045827
	23.3715796	37.7046036
	23.3715076	37.7045946
	23.3714359	37.7047201
	23.3714808	37.7047746
	23.3714237	37.7047895
	23.3713851	37.7048308
	23.3713446	37.704825
	23.3713129	37.7048539
	23.3713574	37.7049062
	23.3713388	37.7050068
	23.3712956	37.7050992
	23.3712494	37.7051541
	23.3712407	37.7052147
	23.371258	37.705284
	23.3711714	37.7052667
	23.3711022	37.7052754
	23.3710704	37.7053475
	23.371056	37.7054197
	23.3710444	37.7054803
	23.3710762	37.7055467
	23.3711224	37.7055424
	23.3711686	37.705538
	23.3711772	37.7056073
	23.3712321	37.7056737
	23.3711859	37.7057603
	23.3709405	37.7057517
	23.3709463	37.7058238
	23.3709203	37.7058902
	23.3708626	37.7059422
	23.3708193	37.7059682
	23.3708048	37.7060086
	23.3708371	37.7060511
	23.3707933	37.7061327
	23.3707817	37.706228
	23.3709376	37.7063954
	23.3709088	37.7064647
	23.3708395	37.7065165
	23.3707413	37.7064647
	23.3706374	37.7064646
	23.3703805	37.7065801
	23.3702304	37.7065946
	23.3700745	37.7066004
	23.3698984	37.7065859
	23.3698269	37.7066007
	23.3697799	37.7066304
	23.3697581	37.7066798
	23.3696617	37.7067534
	23.3694308	37.7068544
	23.3691623	37.7068255
	23.3690353	37.7067476
	23.3689083	37.7067303
	23.3687408	37.7067822
	23.3686716	37.70684
	23.3686163	37.7069077
	23.3686023	37.7069756
	23.3685245	37.7070298
	23.3683425	37.7070132
	23.3682006	37.7070265
	23.3681068	37.7070844
	23.3680187	37.7071535
	23.36794	37.7072425
	23.3678942	37.7073232
	23.3680636	37.7074207
	23.3680134	37.7074664
	23.3679355	37.7074808
	23.3678236	37.7074702
	23.3677324	37.7074616
	23.3676699	37.7075212
	23.367794	37.7076367
	23.3680317	37.7077017
	23.3683921	37.7078787
	23.3684059	37.7078602
	23.3687214	37.7080178
	23.3686306	37.7081336
	23.3685438	37.7082497
	23.3682249	37.7080875
	23.3682408	37.7080588
	23.3677016	37.7077955
	23.3676351	37.7077328
	23.3675053	37.7077233
	23.3674274	37.7077695
	23.3674215	37.707833
	23.3673639	37.7078445
	23.3673061	37.7078965
	23.3672786	37.7080427
	23.3675284	37.7082804
	23.3677568	37.7085458
	23.3678205	37.7086473
	23.3678748	37.7087654
	23.3678691	37.7088692
	23.3677825	37.7089588
	23.3676756	37.7090136
	23.3675457	37.7090512
	23.3673242	37.709116
	23.3672513	37.709106
	23.3671127	37.7091378
	23.3671242	37.7090737
	23.3672975	37.7090569
	23.3675342	37.7090021
	23.3676785	37.7089386
	23.3677363	37.7089126
	23.3677882	37.7088462
	23.3677767	37.7087856
	23.3677651	37.708725
	23.3675929	37.7084478
	23.3675041	37.7083783
	23.3673688	37.7082116
	23.3673126	37.7082149
	23.3672837	37.7081805
	23.3671489	37.7082625
	23.3668766	37.7083493
	23.366688	37.7083836
	23.3666512	37.7083293
	23.366513	37.7084033
	23.3664225	37.7084564
	23.3663367	37.7085112
	23.3662758	37.7085805
	23.3662149	37.7086753
	23.3661549	37.708792
	23.3661225	37.7088875
	23.3661087	37.708956
	23.3661095	37.7090381
	23.3661273	37.7091079
	23.3661532	37.7091573
	23.3663401	37.7090804
	23.3663644	37.7091232
	23.3661749	37.7091926
	23.3661851	37.7093189
	23.3662086	37.7094149
	23.3662416	37.7094951
	23.36629	37.7095763
	23.3662716	37.7096701
	23.3662929	37.7097391
	23.3663284	37.7097808
	23.3663181	37.7098783
	23.3663134	37.7100812
	23.3663541	37.710255
	23.3664392	37.7104817
	23.3665396	37.7106881
	23.3666678	37.7108827
	23.3667372	37.7109667
	23.3668552	37.711039
	23.3669888	37.7111108
	23.367036	37.7111262
	23.3670295	37.7111687
	23.366969	37.711183
	23.3669256	37.7111737
	23.3668044	37.7111222
	23.3666223	37.7111133
	23.3664708	37.7110844
	23.366382	37.7110345
	23.3663376	37.7110092
	23.3661223	37.7109331
	23.3657674	37.7108872
	23.3656413	37.7108647
	23.3656064	37.710886
	23.3656017	37.710921
	23.3655796	37.7109358
	23.3654421	37.7109027
	23.3652846	37.7108085
	23.365129	37.710765
	23.3649524	37.710765
	23.3648246	37.7108191
	23.3647668	37.7107589
	23.364559	37.7106589
	23.364349	37.7105374
	23.3640148	37.7103929
	23.3635125	37.7102855
	23.363183	37.7101984
	23.3629886	37.710173
	23.3628418	37.7102313
	23.362161	37.7104192
	23.3618915	37.7103946
	23.3617362	37.7103857
	23.3613521	37.7104615
	23.3609861	37.7103892
	23.360566	37.7102959
	23.3600585	37.7103051
	23.3598816	37.7102523
	23.3596988	37.7103074
	23.3596002	37.7103051
	23.3595567	37.7104129
	23.359403	37.7104978
	23.3593218	37.7104749
	23.3592754	37.7105575
	23.3591768	37.7105093
	23.3590985	37.7105506
	23.3590956	37.7106401
	23.3590129	37.7106783
	23.3589468	37.710685
	23.3588796	37.7107324
	23.358794	37.7107327
	23.358672	37.7108506
	23.3586286	37.7109857
	23.3585458	37.711042
	23.3583121	37.7110684
	23.3582317	37.7111141
	23.3581165	37.7111383
	23.3575586	37.7109887
	23.3573601	37.7109625
	23.3571285	37.7109322
	23.356686	37.7109017
	23.3564641	37.7110727
	23.3563459	37.711146
	23.3561226	37.7111552
	23.3558507	37.7110692
	23.3554736	37.7110416
	23.3549487	37.7110944
	23.3541221	37.7111334
	23.353194	37.7110302
	23.3527531	37.7110577
	23.3523441	37.7111282
	23.3519294	37.7112
	23.3518798	37.7111714
	23.3518329	37.7111422
	23.3516052	37.7111211
	23.3513116	37.7111342
	23.3510556	37.7111582
	23.3507537	37.7111989
	23.3505565	37.7112042
	23.3503701	37.7112295
	23.3497274	37.7114214
	23.3489408	37.7116884
	23.348687	37.7117273
	23.3485012	37.7117965
	23.3481667	37.7119087
	23.3477185	37.7121641
	23.3475644	37.712299
	23.3475551	37.7123978
	23.3475189	37.7124689
	23.3474177	37.7125882
	23.3474418	37.7126126
	23.3473347	37.7126806
	23.3473875	37.7127681
	23.347407	37.7127604
	23.3476219	37.7131312
	23.3475259	37.7131638
	23.3473798	37.7129184
	23.3464921	37.7130912
	23.3463187	37.7131935
	23.3462796	37.7133924
	23.3464022	37.7135422
	23.3464286	37.713564
	23.3464377	37.7135587
	23.3465171	37.7136152
	23.346709	37.7137978
	23.347064	37.7139891
	23.3474685	37.7141968
	23.3482069	37.7138983
	23.3485768	37.7137561
	23.3486005	37.7137622
	23.348628	37.71376
	23.3486502	37.7137494
	23.3487152	37.7137579
	23.3487986	37.7137741
	23.3488158	37.7138205
	23.3488205	37.7138566
	23.3487997	37.7138866
	23.3486817	37.7140093
	23.3485268	37.7141343
	23.3481707	37.7142852
	23.3478532	37.7143541
	23.3475887	37.7143902
	23.3472105	37.7144602
	23.3471436	37.714462
	23.3469429	37.7142712
	23.346674	37.7139361
	23.3463254	37.7136176
	23.346119	37.7134094
	23.3459961	37.7133977
	23.3460001	37.713367
	23.3455354	37.7133054
	23.3454456	37.7133171
	23.3453612	37.7133001
	23.3443315	37.7127808
	23.3442413	37.712767
	23.344193	37.7127479
	23.3441756	37.7126482
	23.3441268	37.7125802
	23.344097	37.7125387
	23.3436152	37.712281
	23.3432738	37.712111
	23.3431416	37.7120944
	23.3430638	37.7121782
	23.3430128	37.7120997
	23.342927	37.7121113
	23.3428841	37.7121559
	23.3427245	37.7121697
	23.3427152	37.7122174
	23.3424903	37.7122092
	23.3422259	37.7121158
	23.3419591	37.7118451
	23.3416749	37.7117757
	23.3412761	37.7115119
	23.341321	37.7113908
	23.3412079	37.7113174
	23.3411449	37.711344
	23.3410774	37.7113243
	23.3410223	37.7113862
	23.3406994	37.7112944
	23.3406713	37.7113761
	23.3405772	37.7114141
	23.3400534	37.7110182
	23.3398155	37.7109403
	23.33977	37.7106833
	23.3397003	37.7105114
	23.3397254	37.7104483
	23.3398975	37.7103368
	23.3398155	37.7102784
	23.3399714	37.7101453
	23.3400303	37.7099776
	23.3399673	37.7097267
	23.3399427	37.7094185
	23.3399894	37.7092076
	23.3398404	37.708901
	23.3397071	37.7087768
	23.3396964	37.7087206
	23.3397125	37.7086707
	23.3396856	37.7086198
	23.3396146	37.7085413
	23.3395301	37.7084745
	23.3394416	37.7084288
	23.3394	37.7084002
	23.3393531	37.7083418
	23.3393316	37.7082867
	23.3393289	37.7082188
	23.3393321	37.7081689
	23.3391559	37.7080235
	23.3388293	37.707799
	23.3383318	37.7075052
	23.3382332	37.7075408
	23.3381823	37.707527
	23.3381179	37.7075036
	23.3380441	37.7075323
	23.337893	37.7075912
	23.3378591	37.7076883
	23.3378202	37.7077201
	23.3377625	37.7077318
	23.3376782	37.7077202
	23.3374709	37.7076472
	23.3371349	37.7072832
	23.3367146	37.7072346
	23.336419	37.7068579
	23.336165	37.7068484
	23.3356974	37.7065499
	23.3355784	37.7063584
	23.3356482	37.7061977
	23.3357835	37.7060761
	23.3359715	37.7059602
	23.335939	37.7058501
	23.3360833	37.7057398
	23.3361259	37.7056585
	23.3360433	37.7052205
	23.335846	37.7048616
	23.3357343	37.7044698
	23.3355023	37.7040975
	23.3352091	37.7036736
	23.3351189	37.7035003
	23.3350782	37.7033838
	23.3348835	37.7032402
	23.3347462	37.7031389
	23.3346571	37.7030461
	23.334537	37.7029527
	23.3344474	37.7028864
	23.3343628	37.7028743
	23.3343007	37.7028764
	23.3342904	37.7028627
	23.3342615	37.70275
	23.3343266	37.7027003
	23.3343547	37.7025934
	23.3342082	37.7024797
	23.3340739	37.702424
	23.3338061	37.7025007
	23.3337914	37.7025559
	23.3338263	37.70261
	23.3337753	37.7025994
	23.3337048	37.7025404
	23.3336144	37.7023543
	23.3335674	37.7023108
	23.3335679	37.7022613
	23.3336684	37.7022164
	23.3336922	37.7021251
	23.3336224	37.7019245
	23.3336635	37.7017312
	23.3336076	37.7016344
	23.3332635	37.7014344
	23.3329478	37.7012295
	23.3328747	37.7012901
	23.3328566	37.7012815
	23.332854	37.7012104
	23.3327775	37.7011447
	23.3328593	37.7010198
	23.3327654	37.7009155
	23.3325455	37.7007149
	23.3324972	37.7007043
	23.3323886	37.7007308
	23.3323459	37.7007145
	23.3323497	37.7006672
	23.3324409	37.700629
	23.332398	37.7005812
	23.3323417	37.7005812
	23.3323041	37.7005218
	23.3323242	37.7004634
	23.3322478	37.7003541
	23.3321499	37.7003085
	23.3321921	37.7002009
	23.3320275	37.7000657
	23.3319526	37.6999344
	23.331761	37.6998597
	23.3317218	37.6997755
	23.3316429	37.6994069
	23.3317892	37.699101
	23.3319823	37.6989732
	23.3321096	37.6988983
	23.3322556	37.6987379
	23.3323	37.698608
	23.3324141	37.6985736
	23.3325332	37.6983907
	23.3325382	37.6983238
	23.3325436	37.6982541
	23.3324947	37.6980506
	23.3323842	37.6979756
	23.3324152	37.6977811
	23.3323418	37.6977045
	23.3322411	37.6976408
	23.3322076	37.6975878
	23.3322264	37.6975273
	23.3322111	37.6974301
	23.3320603	37.6972239
	23.3319528	37.6971188
	23.331804	37.6970032
	23.3316042	37.6968695
	23.331529	37.6968419
	23.3314808	37.6968047
	23.3314203	37.6967384
	23.3313094	37.6966477
	23.3310027	37.6963968
	23.3308289	37.6963738
	23.330782	37.6964131
	23.3306881	37.6964248
	23.3305696	37.6963472
	23.3294663	37.6961322
	23.3285649	37.6958612
	23.3281231	37.6955768
	23.3278848	37.6954898
	23.3270829	37.6946612
	23.326984	37.6942474
	23.3265895	37.6934188
	23.3261607	37.6925393
	23.3260414	37.6911517
	23.3261278	37.6909715
	23.3260023	37.6909436
	23.325903	37.6908778
	23.3258456	37.6907661
	23.3258299	37.6905918
	23.3261504	37.6892071
	23.3266787	37.6882266
	23.3268316	37.687732
	23.3269965	37.6875958
	23.3269806	37.6875386
	23.3269484	37.6874871
	23.3269075	37.6874754
	23.3268914	37.6874521
	23.326916	37.6873928
	23.3267989	37.6873194
	23.3266607	37.6872632
	23.3265068	37.6872023
	23.3263161	37.6872281
	23.3260753	37.6872714
	23.3258293	37.6874057
	23.3256144	37.6877853
	23.3254377	37.6879647
	23.3251051	37.6881886
	23.3248207	37.6883711
	23.3246544	37.6885233
	23.3244341	37.6886684
	23.3242749	37.6886959
	23.3241971	37.6886895
	23.32415	37.6886148
	23.3241251	37.6883356
	23.3241468	37.6880933
	23.3242941	37.6876386
	23.3245096	37.687244
	23.3246638	37.6870753
	23.3248256	37.686683
	23.3253055	37.6860294
	23.3253733	37.6859365
	23.3254004	37.685847
	23.3254025	37.6857808
	23.3252841	37.6856895
	23.3252099	37.6857112
	23.3247161	37.6859694
	23.32389	37.6863526
	23.3235855	37.6864467
	23.3234949	37.6864646
	23.323231	37.686517
	23.3230652	37.6863175
	23.3228502	37.6859484
	23.3228546	37.6858221
	23.3230266	37.6857203
	23.3231393	37.6855777
	23.323126	37.6854488
	23.3230637	37.6853108
	23.3230978	37.6848877
	23.3232661	37.6845388
	23.3232932	37.6842946
	23.3233107	37.6842384
	23.3232986	37.6842087
	23.3232679	37.6841747
	23.3231812	37.6841737
	23.3230243	37.6841423
	23.3229506	37.6841323
	23.3229439	37.6840919
	23.3229184	37.6840569
	23.3229412	37.6840447
	23.3229687	37.6840712
	23.3230049	37.684085
	23.3232416	37.6841285
	23.3232731	37.6840999
	23.3232932	37.6840691
	23.3232987	37.6840454
	23.3232752	37.6839965
	23.3232893	37.6839912
	23.3232645	37.6839392
	23.3232464	37.6839445
	23.3231578	37.683781
	23.323088	37.683782
	23.3230791	37.6837291
	23.3231846	37.6837077
	23.3232446	37.6835332
	23.3231766	37.6832641
	23.3231598	37.6832455
	23.3231008	37.6832773
	23.3230518	37.6832996
	23.323029	37.6832662
	23.3231108	37.6832237
	23.3231188	37.6831952
	23.3229776	37.6830934
	23.3227863	37.6826793
	23.322703	37.6823131
	23.3227206	37.6819979
	23.3227769	37.6817678
	23.3233361	37.6809821
	23.3238513	37.680361
	23.3244077	37.6800572
	23.3254179	37.6797583
	23.3256509	37.6796681
	23.3258977	37.6795132
	23.3259901	37.6793505
	23.3260919	37.6793757
	23.3262876	37.6788743
	23.3263158	37.6784852
	23.3259222	37.6780663
	23.3254896	37.677946
	23.3246388	37.6774425
	23.3243713	37.6769359
	23.3239852	37.6769148
	23.3236655	37.6767912
	23.32365	37.6767025
	23.3237197	37.6766876
	23.3236124	37.6765773
	23.3236709	37.6765261
	23.3243366	37.6763947
	23.3249937	37.6761123
	23.3258118	37.6758725
	23.326552	37.6757221
	23.3268525	37.6757939
	23.3270176	37.6757951
	23.3272535	37.675692
	23.3273031	37.6756241
	23.3273563	37.6755499
	23.3273951	37.6753851
	23.3272408	37.6753676
	23.327596	37.6749486
	23.3278691	37.6748662
	23.328561	37.6748083
	23.3291667	37.6746242
	23.3295079	37.6746581
	23.3296045	37.6745796
	23.3298373	37.6746577
	23.3301731	37.6745138
	23.3302241	37.6745021
	23.3303501	37.6745414
	23.3304051	37.6745053
	23.3304172	37.6744628
	23.3306425	37.6743567
	23.3309751	37.6742884
	23.3312352	37.6743227
	23.3313962	37.6742463
	23.3320276	37.6741937
	23.3324733	37.6743068
	23.3326139	37.6741964
	23.3326374	37.6741137
	23.3333649	37.6741752
	23.3337968	37.6742866
	23.3342085	37.6743216
	23.3343273	37.6742848
	23.3345558	37.6743471
	23.3346296	37.6742664
	23.3350865	37.6741325
	23.3355402	37.6741868
	23.3357875	37.674118
	23.3359251	37.6741847
	23.3363328	37.6741539
	23.3364687	37.6741041
	23.3367111	37.6740235
	23.3368385	37.6740245
	23.3369297	37.6740044
	23.3371032	37.6739177
	23.3372214	37.6739534
	23.337429	37.673846
	23.337503	37.6738643
	23.3376725	37.6738387
	23.3378107	37.6737555
	23.337962	37.6737385
	23.3380636	37.6735889
	23.3381956	37.673568
	23.3382479	37.6735966
	23.3384779	37.673465
	23.3386526	37.6734931
	23.338654	37.673393
	23.3390472	37.6732793
	23.3395936	37.67326
	23.3395932	37.6733799
	23.3396817	37.6734028
	23.3397531	37.6732519
	23.3400624	37.6731508
	23.3402475	37.6730128
	23.3404791	37.6728988
